device_type,device_type_encoded,age_months,cpu_usage_percent,cpu_temperature_celsius,memory_usage_percent,memory_available_gb,memory_total_gb,battery_health_percent,battery_cycle_count,battery_charging_encoded,system_uptime_hours,days_since_last_update,disk_age_months,disk_temperature_celsius,read_errors,write_errors,pending_sectors,disk_health_score,cpu_score,memory_score,battery_score,system_score,overall_health_percent,remaining_months
desktop,0,81.7,94.3,80.8,50.8,15.7,32,-1.0,-1.0,-1.0,20.0,161.0,34.1,24.0,0,0.0,0,95.0,43.3,100.0,100.0,62.3,73.9,12.7
desktop,0,76.0,88.7,84.7,50.9,15.7,32,-1.0,-1.0,-1.0,2759.7,75.0,18.3,36.0,0,0.0,0,100.0,41.1,100.0,100.0,45.5,71.4,18.1
laptop,1,65.1,88.7,75.0,57.5,6.8,16,54.3,1500.0,0.0,8.1,145.0,63.4,42.0,0,0.0,0,75.0,59.2,100.0,38.0,64.0,64.4,0.0
laptop,1,34.0,82.2,67.0,55.9,14.1,32,67.5,1156.0,1.0,2.9,41.0,18.5,20.0,0,0.0,0,100.0,76.2,100.0,52.5,94.5,81.6,25.8
laptop,1,78.5,77.5,83.7,62.6,3.0,8,54.9,1500.0,0.0,535.7,61.0,12.8,27.0,0,0.0,0,100.0,51.8,88.9,38.4,76.5,68.5,0.0
laptop,1,83.0,62.2,84.0,66.0,2.7,8,57.1,1500.0,0.0,507.7,161.0,2.3,26.0,0,0.0,0,100.0,57.3,82.4,40.0,54.3,67.1,0.0
desktop,0,13.2,76.0,63.5,51.4,7.8,16,-1.0,-1.0,-1.0,10.0,20.0,0.6,23.0,0,0.0,0,100.0,84.7,100.0,100.0,100.0,95.4,60.0
desktop,0,24.7,70.0,63.5,59.8,3.2,8,-1.0,-1.0,-1.0,284.2,52.0,1.6,30.0,0,0.0,0,100.0,87.1,93.6,100.0,81.0,91.0,37.4
laptop,1,12.4,94.8,62.5,36.1,20.4,32,88.0,438.0,0.0,2195.6,47.0,25.5,26.0,0,0.0,0,95.0,71.2,100.0,91.7,59.5,85.4,44.2
desktop,0,78.7,27.8,74.1,47.7,4.2,8,-1.0,-1.0,-1.0,204.5,141.0,57.2,32.0,0,0.0,0,90.0,80.3,100.0,100.0,56.4,82.4,0.0
desktop,0,38.9,92.2,74.9,50.5,7.9,16,-1.0,-1.0,-1.0,3090.3,92.0,11.2,23.0,0,0.0,0,100.0,56.2,100.0,100.0,37.8,74.4,27.7
laptop,1,80.2,45.3,77.3,46.3,8.6,16,57.8,1500.0,0.0,127.8,145.0,24.2,27.0,0,0.0,0,95.0,74.7,100.0,40.5,64.0,73.9,0.0
desktop,0,28.3,18.9,60.6,35.4,20.7,32,-1.0,-1.0,-1.0,461.0,83.0,65.0,22.0,0,0.0,0,80.0,99.2,100.0,100.0,65.5,86.9,5.6
desktop,0,64.7,72.2,72.2,52.1,15.3,32,-1.0,-1.0,-1.0,880.2,82.0,61.5,27.0,0,0.0,0,80.0,74.0,100.0,100.0,54.0,77.0,8.4
desktop,0,69.7,45.5,74.0,58.4,13.3,32,-1.0,-1.0,-1.0,88.7,112.0,8.6,26.0,0,0.0,0,100.0,80.4,100.0,100.0,67.6,87.6,0.0
desktop,0,33.2,10.4,55.4,61.4,3.1,8,-1.0,-1.0,-1.0,728.1,22.0,66.3,34.0,0,0.0,0,80.0,100.0,91.1,100.0,80.0,88.2,4.6
desktop,0,1.4,83.8,66.9,56.5,13.9,32,-1.0,-1.0,-1.0,12.4,19.0,61.3,29.0,0,0.0,0,80.0,74.9,100.0,100.0,100.0,86.5,8.6
laptop,1,77.8,43.1,78.6,51.1,3.9,8,54.6,1500.0,1.0,794.5,130.0,12.8,28.0,0,0.0,0,100.0,72.3,99.2,38.2,45.6,72.1,0.0
desktop,0,34.9,87.0,67.2,47.0,4.2,8,-1.0,-1.0,-1.0,338.8,62.0,14.6,20.0,0,0.0,0,100.0,71.6,100.0,100.0,76.0,86.7,57.4
laptop,1,71.7,10.3,67.0,62.3,6.0,16,54.9,1500.0,0.0,12.1,139.0,58.8,29.0,0,0.0,0,90.0,90.2,97.2,38.4,64.7,75.7,0.0
laptop,1,32.6,26.1,64.7,37.9,19.9,32,67.3,1207.0,1.0,4.7,52.0,11.8,22.0,0,0.0,0,100.0,93.4,100.0,52.2,89.0,85.3,20.1
desktop,0,2.5,82.5,67.3,33.5,10.6,16,-1.0,-1.0,-1.0,1484.5,9.0,20.8,21.0,0,0.0,0,100.0,75.5,100.0,100.0,80.0,88.6,14.5
laptop,1,82.0,73.3,85.5,54.5,7.3,16,56.4,1500.0,1.0,11.4,85.0,6.5,34.0,0,0.0,0,100.0,50.1,100.0,39.5,72.5,69.6,0.0
desktop,0,34.9,81.2,73.9,39.5,9.7,16,-1.0,-1.0,-1.0,14.6,61.0,24.6,30.0,0,0.0,0,95.0,67.5,100.0,100.0,84.5,85.6,45.0
laptop,1,52.5,12.8,67.6,43.0,9.1,16,54.4,1500.0,1.0,22.6,125.0,24.2,27.0,0,0.0,0,95.0,89.4,100.0,38.1,66.2,77.2,15.1
laptop,1,23.6,82.2,70.8,43.3,18.2,32,75.2,850.0,1.0,348.9,64.0,2.0,30.0,0,0.0,0,100.0,70.9,100.0,68.7,75.0,82.4,38.9
laptop,1,30.5,18.1,56.1,38.8,9.8,16,71.2,1024.0,1.0,31.1,59.0,1.0,31.0,0,0.0,0,100.0,100.0,100.0,57.7,85.5,88.0,39.5
laptop,1,68.2,56.7,76.3,57.3,13.7,32,54.7,1500.0,0.0,8.2,70.0,13.0,31.0,0,0.0,0,100.0,73.9,100.0,38.3,80.0,76.0,0.0
laptop,1,5.8,90.7,66.5,52.7,3.8,8,93.3,214.0,1.0,255.7,39.0,13.7,37.0,0,0.0,0,100.0,69.3,98.4,100.0,87.5,90.8,35.6
laptop,1,54.5,58.4,75.4,59.5,13.0,32,54.9,1500.0,1.0,739.0,65.0,1.8,30.0,0,0.0,0,100.0,74.9,100.0,38.4,62.5,74.6,12.2
laptop,1,41.4,30.2,62.8,51.1,15.7,32,60.2,1362.0,0.0,3998.7,45.0,14.3,35.0,0,0.0,0,100.0,96.1,100.0,42.3,60.5,80.6,9.6
desktop,0,21.4,61.4,57.3,41.2,4.7,8,-1.0,-1.0,-1.0,549.6,54.0,12.2,34.0,0,0.0,0,100.0,95.4,100.0,100.0,80.0,94.6,59.8
laptop,1,11.1,13.4,59.0,28.2,23.0,32,93.0,344.0,0.0,14.2,37.0,21.5,27.0,0,0.0,0,100.0,100.0,100.0,97.4,96.5,99.0,37.2
laptop,1,28.7,48.0,58.9,60.1,12.8,32,75.0,856.0,0.0,3107.2,46.0,59.4,25.0,0,0.0,0,90.0,100.0,99.9,68.2,60.0,85.5,11.3
laptop,1,41.2,90.7,71.9,33.8,10.6,16,71.9,1066.0,1.0,2607.4,34.0,1.9,23.0,0,0.0,0,100.0,61.7,100.0,58.7,66.0,76.7,13.6
laptop,1,35.8,11.2,61.9,35.1,20.8,32,68.1,1057.0,1.0,631.4,61.0,1.4,24.0,0,0.0,0,100.0,97.3,100.0,53.3,76.5,85.3,22.7
laptop,1,1.4,29.9,56.3,60.3,3.2,8,96.5,49.0,0.0,456.2,22.0,14.7,26.0,0,0.0,0,100.0,100.0,93.2,100.0,92.0,98.2,57.3
desktop,0,1.7,58.2,64.6,54.7,3.6,8,-1.0,-1.0,-1.0,133.1,22.0,14.4,16.0,0,0.0,0,100.0,90.3,96.8,100.0,100.0,96.4,37.1
laptop,1,52.7,93.1,71.4,47.0,4.2,8,57.6,1500.0,1.0,1416.3,54.0,19.3,30.0,0,0.0,0,100.0,60.2,100.0,40.3,68.0,71.9,1.3
desktop,0,49.2,63.5,72.6,50.4,15.9,32,-1.0,-1.0,-1.0,2418.7,49.0,5.8,34.0,0,0.0,0,100.0,77.0,100.0,100.0,58.5,84.8,22.9
desktop,0,63.7,55.3,73.9,60.3,6.4,16,-1.0,-1.0,-1.0,3.4,81.0,38.6,26.0,0,0.0,0,90.0,78.4,99.6,100.0,74.5,85.3,3.6
desktop,0,44.9,72.8,67.0,44.1,17.9,32,-1.0,-1.0,-1.0,55.5,43.0,38.5,30.0,0,0.0,0,90.0,81.1,100.0,100.0,93.5,90.0,29.8
desktop,0,54.0,85.6,79.6,43.0,4.6,8,-1.0,-1.0,-1.0,3.2,83.0,6.8,35.0,0,0.0,0,100.0,53.4,100.0,100.0,73.5,80.7,39.8
laptop,1,3.7,68.6,62.7,55.4,14.3,32,95.8,144.0,1.0,3914.9,8.0,16.6,22.0,0,0.0,0,100.0,88.8,100.0,100.0,68.0,94.0,34.1
laptop,1,35.9,39.7,61.9,46.9,8.5,16,65.9,1294.0,1.0,274.3,55.0,50.8,40.0,0,0.0,0,90.0,97.3,100.0,50.3,79.5,82.4,16.4
laptop,1,16.6,35.1,52.9,34.8,10.4,16,89.8,444.0,1.0,514.2,42.0,33.5,22.0,0,0.0,0,95.0,100.0,100.0,91.4,86.0,95.2,35.1
laptop,1,70.0,23.5,69.9,48.6,4.1,8,59.5,1500.0,1.0,18.6,58.0,11.4,22.0,0,0.0,0,100.0,86.1,100.0,41.6,86.0,80.5,0.0
laptop,1,22.4,54.2,62.0,52.2,15.3,32,81.1,757.0,0.0,1286.6,59.0,16.6,35.0,0,0.0,0,100.0,95.5,100.0,78.7,65.5,90.1,48.5
desktop,0,14.5,81.1,63.6,36.4,10.2,16,-1.0,-1.0,-1.0,5.5,33.0,7.0,22.0,0,0.0,0,100.0,82.0,100.0,100.0,98.5,94.3,48.8
laptop,1,66.9,20.8,65.3,62.2,12.1,32,57.0,1500.0,1.0,12.9,73.0,5.5,21.0,0,0.0,0,100.0,92.6,97.4,39.9,78.5,80.6,2.9
laptop,1,20.3,56.9,59.6,32.4,21.6,32,82.7,674.0,1.0,2485.8,40.0,24.3,32.0,0,0.0,0,95.0,97.2,100.0,81.7,63.0,89.8,44.5
laptop,1,43.5,63.1,64.8,49.2,16.3,32,56.9,1500.0,0.0,184.5,96.0,64.1,31.0,0,0.0,0,80.0,88.0,100.0,39.8,61.3,73.1,6.3
laptop,1,7.0,24.0,58.0,44.1,17.9,32,97.1,195.0,1.0,3541.1,24.0,26.2,38.0,0,0.0,0,95.0,100.0,100.0,100.0,68.0,95.6,43.5
laptop,1,60.4,94.0,77.0,43.6,18.0,32,58.7,1500.0,0.0,36.2,109.0,1.2,30.0,0,0.0,0,100.0,50.7,100.0,41.1,67.9,69.7,0.0
desktop,0,43.9,75.3,67.6,52.3,7.6,16,-1.0,-1.0,-1.0,377.5,52.0,16.5,31.0,0,0.0,0,100.0,79.2,100.0,100.0,81.0,90.0,37.7
laptop,1,55.6,85.3,74.9,44.4,17.8,32,57.3,1500.0,0.0,2746.8,47.0,12.9,28.0,0,0.0,0,100.0,62.4,100.0,40.1,59.5,71.6,0.0
desktop,0,31.0,14.2,56.1,55.4,3.6,8,-1.0,-1.0,-1.0,13.7,39.0,41.4,26.0,0,0.0,0,90.0,100.0,96.8,100.0,95.5,95.5,27.5
desktop,0,51.9,76.9,68.9,63.1,11.8,32,-1.0,-1.0,-1.0,42.1,90.0,41.0,25.0,0,0.0,0,90.0,76.8,96.3,100.0,70.0,83.3,27.9
desktop,0,70.1,20.6,71.3,56.8,13.8,32,-1.0,-1.0,-1.0,699.1,112.0,4.6,24.0,0,0.0,0,100.0,84.2,100.0,100.0,59.6,87.2,21.6
laptop,1,43.3,42.1,68.6,52.8,15.1,32,65.6,1240.0,1.0,2948.7,42.0,21.6,25.0,0,0.0,0,100.0,88.0,100.0,49.8,62.0,80.6,20.8
desktop,0,34.2,23.5,57.8,52.4,7.6,16,-1.0,-1.0,-1.0,1489.9,66.0,21.3,27.0,0,0.0,0,100.0,100.0,100.0,100.0,62.0,92.4,50.7
desktop,0,24.5,93.5,66.9,59.6,6.5,16,-1.0,-1.0,-1.0,646.2,28.0,24.4,27.0,0,0.0,0,95.0,66.2,100.0,100.0,92.0,86.8,45.2
desktop,0,45.7,25.9,61.1,31.1,22.0,32,-1.0,-1.0,-1.0,1827.8,106.0,48.1,26.0,0,0.0,0,90.0,98.5,100.0,100.0,48.3,86.2,21.5
laptop,1,64.9,72.1,75.6,57.6,13.6,32,55.8,1500.0,1.0,2916.3,119.0,65.8,28.0,0,0.0,0,80.0,69.0,100.0,39.1,34.8,65.5,0.0
laptop,1,83.4,34.8,73.9,47.3,4.2,8,59.1,1500.0,0.0,655.7,137.0,5.6,20.0,0,0.0,0,100.0,80.5,100.0,41.4,56.9,76.2,0.0
laptop,1,7.9,61.0,61.4,53.4,14.9,32,97.0,204.0,1.0,15.5,12.0,1.2,29.0,0,0.0,0,100.0,93.6,100.0,100.0,100.0,98.4,47.8
laptop,1,3.3,44.6,54.0,63.2,2.9,8,96.8,112.0,0.0,1063.1,35.0,35.5,28.0,0,0.0,0,95.0,100.0,87.4,100.0,77.5,94.6,34.7
laptop,1,0.9,25.7,59.1,46.0,4.3,8,99.5,27.0,1.0,123.1,11.0,6.0,29.0,0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,60.0
laptop,1,80.7,87.2,88.0,57.4,13.6,32,56.2,1500.0,1.0,8.2,57.0,22.7,26.0,0,0.0,0,100.0,36.3,100.0,39.3,86.5,67.6,0.0
desktop,0,9.1,34.8,54.5,48.6,16.4,32,-1.0,-1.0,-1.0,132.9,19.0,12.7,21.0,0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,59.3
laptop,1,6.2,48.4,57.6,30.5,11.1,16,97.0,157.0,0.0,98.8,22.0,19.4,26.0,0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,52.6
desktop,0,20.0,89.5,65.3,35.3,20.7,32,-1.0,-1.0,-1.0,18.2,48.0,32.0,25.0,0,0.0,0,95.0,72.0,100.0,100.0,91.0,88.3,38.0
laptop,1,43.7,27.3,62.7,40.7,19.0,32,66.2,1110.0,0.0,8.4,51.0,55.4,27.0,0,0.0,0,90.0,96.2,100.0,50.7,89.5,83.2,9.5
desktop,0,29.9,79.5,67.6,42.2,4.6,8,-1.0,-1.0,-1.0,2248.1,72.0,7.0,22.0,0,0.0,0,100.0,77.6,100.0,100.0,47.0,82.7,60.0
desktop,0,24.4,91.9,63.9,54.4,7.3,16,-1.0,-1.0,-1.0,3528.9,31.0,23.6,29.0,0,0.0,0,100.0,71.8,100.0,100.0,67.5,85.0,48.4
laptop,1,34.2,28.0,62.5,50.7,15.8,32,65.5,1198.0,1.0,12.7,77.0,32.9,26.0,0,0.0,0,95.0,96.5,100.0,49.7,76.5,82.9,20.7
laptop,1,78.5,70.7,80.3,52.0,7.7,16,58.4,1500.0,0.0,3850.5,157.0,4.7,25.0,0,0.0,0,100.0,60.8,100.0,40.9,30.7,68.5,0.0
desktop,0,7.5,54.4,56.6,49.5,8.1,16,-1.0,-1.0,-1.0,45.2,24.0,5.0,21.0,0,0.0,0,100.0,98.2,100.0,100.0,100.0,99.5,60.0
laptop,1,80.1,85.7,79.6,43.3,4.5,8,56.6,1500.0,1.0,2960.0,108.0,2.2,28.0,0,0.0,0,100.0,53.3,100.0,39.6,36.0,66.8,0.0
desktop,0,64.2,92.6,75.1,38.8,9.8,16,-1.0,-1.0,-1.0,98.9,103.0,11.0,25.0,0,0.0,0,100.0,55.5,100.0,100.0,68.6,80.4,8.9
laptop,1,75.5,54.2,78.9,63.6,11.6,32,59.1,1500.0,0.0,3914.2,57.0,26.7,33.0,0,0.0,0,95.0,70.0,95.7,41.4,54.5,71.4,0.0
desktop,0,2.5,78.4,66.6,46.6,8.6,16,-1.0,-1.0,-1.0,86.5,12.0,23.4,31.0,0,0.0,0,100.0,79.4,100.0,100.0,100.0,93.8,26.4
desktop,0,52.9,88.5,72.9,49.0,16.3,32,-1.0,-1.0,-1.0,134.4,76.0,18.8,22.0,0,0.0,0,100.0,62.3,100.0,100.0,77.0,84.1,40.3
laptop,1,21.2,26.3,54.6,37.5,20.0,32,80.0,774.0,0.0,20.7,41.0,52.8,32.0,0,0.0,0,90.0,100.0,100.0,78.1,94.5,91.5,17.3
desktop,0,50.4,87.1,73.7,43.3,4.5,8,-1.0,-1.0,-1.0,2534.0,78.0,3.6,22.0,0,0.0,0,100.0,62.4,100.0,100.0,44.0,77.5,21.6
laptop,1,4.0,15.6,54.6,45.7,17.4,32,93.5,138.0,0.0,11.4,30.0,0.6,25.0,0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,60.0
desktop,0,53.9,63.3,67.8,39.8,9.6,16,-1.0,-1.0,-1.0,21.6,89.0,27.7,29.0,0,0.0,0,95.0,83.8,100.0,100.0,70.5,87.7,8.2
desktop,0,74.4,71.7,82.3,58.5,6.6,16,-1.0,-1.0,-1.0,178.7,144.0,29.8,17.0,0,0.0,0,95.0,56.7,100.0,100.0,56.1,76.7,8.1
desktop,0,77.5,88.5,87.9,59.7,12.9,32,-1.0,-1.0,-1.0,180.5,145.0,12.3,19.0,0,0.0,0,100.0,35.3,100.0,100.0,56.0,71.8,17.4
laptop,1,17.0,29.7,60.8,46.7,8.5,16,88.9,477.0,0.0,11.7,48.0,13.5,30.0,0,0.0,0,100.0,98.9,100.0,89.4,91.0,96.2,54.9
laptop,1,57.0,16.7,62.8,41.6,9.3,16,57.2,1500.0,0.0,91.4,128.0,5.0,24.0,0,0.0,0,100.0,96.1,100.0,40.0,65.9,80.6,0.0
desktop,0,6.2,66.8,60.0,50.7,7.9,16,-1.0,-1.0,-1.0,148.5,14.0,35.6,24.0,0,0.0,0,95.0,93.3,100.0,100.0,100.0,96.5,34.6
laptop,1,36.2,34.2,58.1,37.3,10.0,16,72.4,960.0,1.0,154.3,67.0,29.6,23.0,0,0.0,0,95.0,100.0,100.0,60.8,81.5,87.1,33.7
laptop,1,1.2,23.7,51.5,57.8,6.7,16,96.4,44.0,1.0,454.7,30.0,54.8,28.0,0,0.0,0,90.0,100.0,100.0,100.0,92.0,96.7,15.5
desktop,0,65.9,68.4,76.0,59.9,6.4,16,-1.0,-1.0,-1.0,150.2,76.0,14.9,24.0,0,0.0,0,100.0,69.8,100.0,100.0,77.0,86.3,5.6
laptop,1,28.4,58.7,63.4,36.4,20.4,32,73.9,961.0,0.0,3170.7,63.0,7.6,41.0,0,0.0,0,95.0,91.8,100.0,62.9,51.5,82.6,29.2
desktop,0,19.8,44.4,62.0,52.9,3.8,8,-1.0,-1.0,-1.0,9.7,34.0,41.0,24.0,0,0.0,0,90.0,97.2,98.4,100.0,98.0,95.4,27.9
desktop,0,27.5,23.5,63.3,57.6,13.6,32,-1.0,-1.0,-1.0,465.6,32.0,23.3,32.0,0,0.0,0,100.0,95.4,100.0,100.0,91.0,96.8,48.7
laptop,1,43.9,75.5,67.8,39.2,19.4,32,58.7,1500.0,1.0,297.8,76.0,23.6,30.0,0,0.0,0,100.0,78.9,100.0,41.1,69.0,76.9,18.0
laptop,1,10.7,88.1,68.7,61.5,3.1,8,93.4,303.0,0.0,448.1,16.0,39.1,31.0,0,0.0,0,90.0,68.5,91.0,99.8,92.0,87.4,29.6
laptop,1,54.4,34.1,67.5,55.3,14.3,32,54.4,1500.0,0.0,9.2,106.0,56.8,29.0,2,0.0,0,85.0,89.5,100.0,38.1,68.3,75.0,3.0
laptop,1,45.3,92.6,71.0,46.9,17.0,32,66.8,1185.0,0.0,2917.6,74.0,38.3,30.0,0,0.0,0,90.0,61.3,100.0,51.5,46.0,70.3,16.5
desktop,0,42.5,71.1,66.5,44.6,4.4,8,-1.0,-1.0,-1.0,4299.1,63.0,26.2,30.0,0,0.0,0,95.0,82.5,100.0,100.0,51.5,83.6,36.4
desktop,0,54.1,68.0,75.9,34.7,10.5,16,-1.0,-1.0,-1.0,16.3,114.0,60.7,29.0,0,0.0,0,80.0,70.1,100.0,100.0,67.4,78.5,9.0
desktop,0,57.6,58.4,67.9,44.8,4.4,8,-1.0,-1.0,-1.0,136.1,71.0,9.1,31.0,0,0.0,0,100.0,85.6,100.0,100.0,79.5,91.6,36.0
desktop,0,38.7,43.5,61.1,44.1,17.9,32,-1.0,-1.0,-1.0,122.4,91.0,23.6,26.0,0,0.0,0,100.0,98.5,100.0,100.0,69.9,93.5,48.4
laptop,1,72.8,26.5,77.0,63.7,11.6,32,54.6,1500.0,0.0,100.8,155.0,14.0,19.0,0,0.0,0,100.0,75.3,95.6,38.2,62.9,74.0,0.0
desktop,0,32.7,92.3,67.0,41.9,18.6,32,-1.0,-1.0,-1.0,460.4,58.0,11.1,20.0,0,0.0,0,100.0,67.1,100.0,100.0,78.0,85.7,60.0
laptop,1,47.0,43.3,65.9,47.0,17.0,32,60.7,1448.0,0.0,15.0,101.0,1.9,28.0,0,0.0,0,100.0,91.7,100.0,43.0,68.8,80.6,7.2
laptop,1,16.3,63.4,57.7,61.7,12.3,32,89.9,425.0,0.0,1313.3,35.0,24.5,23.0,0,0.0,0,95.0,94.6,98.0,92.5,77.5,93.0,37.4
laptop,1,7.2,41.0,57.1,40.0,4.8,8,92.8,216.0,1.0,129.0,24.0,4.4,22.0,0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,52.2
laptop,1,20.0,46.2,63.1,33.7,5.3,8,75.5,785.0,1.0,692.6,35.0,26.2,21.0,0,0.0,0,95.0,95.7,100.0,71.4,89.5,89.5,39.0
laptop,1,58.5,54.5,72.9,54.1,14.7,32,55.8,1500.0,1.0,145.6,120.0,15.0,19.0,0,0.0,0,100.0,80.1,100.0,39.1,66.7,76.5,0.0
laptop,1,78.6,57.4,82.9,54.9,7.2,16,57.6,1500.0,0.0,2660.1,149.0,56.1,28.0,0,0.0,0,90.0,61.3,100.0,40.3,31.6,66.1,0.0
desktop,0,82.6,85.9,82.1,49.3,16.2,32,-1.0,-1.0,-1.0,607.7,139.0,28.0,21.0,0,0.0,0,95.0,48.4,100.0,100.0,56.7,74.4,0.0
laptop,1,25.6,62.2,59.8,56.2,3.5,8,75.9,767.0,1.0,2.0,51.0,14.9,22.0,0,0.0,0,100.0,95.1,96.0,72.6,89.5,90.3,38.0
laptop,1,6.1,30.1,57.9,58.3,3.3,8,92.5,159.0,0.0,841.6,15.0,33.1,26.0,0,0.0,0,95.0,100.0,94.4,100.0,80.0,95.9,37.0
laptop,1,23.8,34.2,59.1,44.7,17.7,32,72.7,952.0,0.0,84.9,67.0,7.1,29.0,0,0.0,0,100.0,100.0,100.0,61.5,81.5,88.5,31.2
desktop,0,12.6,10.5,52.2,62.8,11.9,32,-1.0,-1.0,-1.0,326.9,36.0,20.3,26.0,0,0.0,0,100.0,100.0,96.6,100.0,89.0,97.1,51.7
laptop,1,61.9,26.2,64.7,58.2,3.3,8,57.9,1500.0,1.0,9.7,40.0,18.9,29.0,0,0.0,0,100.0,93.4,94.4,40.5,95.0,82.1,0.0
laptop,1,17.1,57.0,59.0,36.4,20.4,32,81.5,561.0,0.0,137.3,48.0,21.5,32.0,0,0.0,0,100.0,97.2,100.0,85.8,91.0,94.8,48.8
desktop,0,47.2,32.6,62.0,65.0,2.8,8,-1.0,-1.0,-1.0,246.6,84.0,21.7,26.0,0,0.0,0,100.0,97.2,84.4,100.0,65.0,89.0,39.5
desktop,0,75.6,57.1,80.1,42.8,9.1,16,-1.0,-1.0,-1.0,4177.3,77.0,51.5,31.0,0,0.0,0,90.0,66.6,100.0,100.0,44.5,75.9,0.0
desktop,0,66.1,71.9,81.5,51.0,15.7,32,-1.0,-1.0,-1.0,8.5,95.0,45.1,21.0,0,0.0,0,90.0,58.1,100.0,100.0,69.5,78.3,16.0
desktop,0,74.1,91.2,84.8,58.0,6.7,16,-1.0,-1.0,-1.0,298.4,80.0,30.3,24.0,0,0.0,0,95.0,38.6,100.0,100.0,67.0,73.5,9.5
laptop,1,66.3,82.7,79.3,51.4,7.8,16,57.1,1500.0,0.0,1507.9,86.0,8.6,37.0,0,0.0,0,100.0,56.5,100.0,40.0,52.0,69.3,0.0
desktop,0,72.7,59.1,81.8,57.9,6.7,16,-1.0,-1.0,-1.0,152.6,147.0,11.9,19.0,0,0.0,0,100.0,62.7,100.0,100.0,63.8,81.6,0.0
laptop,1,37.0,23.8,59.6,60.4,12.7,32,65.2,1216.0,1.0,94.6,63.0,4.4,23.0,0,0.0,0,100.0,100.0,99.5,49.3,83.5,85.6,24.4
laptop,1,11.0,12.4,55.6,33.8,5.3,8,90.1,394.0,1.0,49.0,36.0,8.8,28.0,0,0.0,0,100.0,100.0,100.0,94.4,97.0,98.3,51.6
desktop,0,43.6,53.0,68.3,56.8,6.9,16,-1.0,-1.0,-1.0,536.4,48.0,56.5,26.0,0,0.0,0,90.0,87.2,100.0,100.0,83.0,89.8,14.0
laptop,1,17.0,33.6,55.1,54.2,7.3,16,82.1,641.0,1.0,959.1,38.0,2.2,35.0,0,0.0,0,100.0,100.0,100.0,82.9,76.0,93.3,48.5
laptop,1,1.9,22.7,56.2,60.9,12.5,32,95.6,67.0,1.0,1717.9,28.0,13.8,21.0,0,0.0,0,100.0,100.0,98.9,100.0,80.0,97.8,36.5
laptop,1,48.4,94.3,71.1,48.6,16.5,32,55.0,1500.0,1.0,129.4,39.0,31.6,31.0,0,0.0,0,95.0,59.6,100.0,38.5,95.5,72.8,18.0
desktop,0,34.4,74.0,64.4,54.1,3.7,8,-1.0,-1.0,-1.0,3.7,34.0,30.7,19.0,0,0.0,0,95.0,84.2,97.6,100.0,98.0,92.9,27.1
laptop,1,37.5,71.5,70.2,60.9,12.5,32,70.8,1048.0,1.0,7.8,46.0,15.8,27.0,0,0.0,0,100.0,77.1,98.9,57.1,92.0,82.6,10.8
laptop,1,38.2,84.5,73.9,39.6,19.3,32,65.7,1118.0,0.0,19.2,75.0,29.0,27.0,0,0.0,0,95.0,64.5,100.0,50.0,77.5,75.1,17.8
laptop,1,48.4,37.8,63.1,39.7,19.3,32,57.7,1500.0,0.0,566.3,54.0,19.2,24.0,0,0.0,0,100.0,95.7,100.0,40.4,80.0,82.0,15.3
laptop,1,60.1,58.4,71.8,56.8,13.8,32,55.5,1500.0,0.0,4.3,120.0,3.3,31.0,0,0.0,0,100.0,80.1,100.0,38.8,66.7,76.4,0.8
desktop,0,25.8,88.5,64.7,36.1,5.1,8,-1.0,-1.0,-1.0,27.7,79.0,15.5,24.0,0,0.0,0,100.0,73.8,100.0,100.0,75.5,87.2,47.2
laptop,1,40.3,57.4,65.1,47.6,4.2,8,61.6,1440.0,0.0,3823.1,35.0,10.6,33.0,0,0.0,0,100.0,89.9,100.0,44.2,65.5,80.1,14.5
laptop,1,28.8,32.2,63.7,46.9,17.0,32,73.0,1021.0,1.0,32.4,31.0,22.9,20.0,0,0.0,0,100.0,94.8,100.0,60.2,99.5,88.7,42.2
desktop,0,31.0,85.9,66.9,45.1,4.4,8,-1.0,-1.0,-1.0,373.3,36.0,0.6,25.0,0,0.0,0,100.0,73.0,100.0,100.0,89.0,89.7,46.3
laptop,1,11.5,78.9,63.4,35.0,5.2,8,89.8,420.0,1.0,5.8,43.0,52.1,24.0,0,0.0,0,90.0,83.7,100.0,92.8,93.5,91.0,17.9
desktop,0,33.5,74.9,63.8,41.5,4.7,8,-1.0,-1.0,-1.0,12.9,75.0,8.2,30.0,0,0.0,0,100.0,84.7,100.0,100.0,77.5,90.9,31.8
laptop,1,72.9,19.2,69.8,48.2,4.1,8,56.9,1500.0,1.0,11.6,52.0,6.7,37.0,0,0.0,0,100.0,86.3,100.0,39.8,89.0,80.4,0.0
desktop,0,81.5,91.1,84.6,58.9,3.3,8,-1.0,-1.0,-1.0,27.6,80.0,56.3,22.0,0,0.0,0,90.0,39.1,94.4,100.0,75.0,72.6,0.0
desktop,0,37.5,69.8,69.3,30.8,11.1,16,-1.0,-1.0,-1.0,8.7,94.0,3.4,31.0,0,0.0,0,100.0,79.1,100.0,100.0,69.6,87.6,44.3
