serial_number,model,disk_age_months,disk_temperature_celsius,read_errors,write_errors,pending_sectors,failure,disk_health_score,disk_remaining_months
Z302AJYL,ST4000DM000,8.8,39.0,0,0.0,0,0,100.0,60.0
Z300WRPV,ST4000DM000,29.8,25.0,0,0.0,0,0,95.0,40.1
Z3011F9X,ST4000DM000,23.9,33.0,0,0.0,0,0,100.0,48.1
PL1331LAGSAUYH,HGST HMS5C4040ALE640,20.8,29.0,0,0.0,0,0,100.0,51.2
Z30149MN,ST4000DM000,26.5,37.0,0,0.0,0,0,95.0,43.2
Z302T748,ST4000DM000,4.1,33.0,0,0.0,0,0,100.0,60.0
W300R7T8,ST4000DM000,7.7,21.0,0,0.0,0,0,100.0,60.0
Z3012XE2,ST4000DM000,24.9,26.0,0,0.0,0,0,95.0,44.7
Z3025995,ST4000DM000,16.6,33.0,0,0.0,0,0,100.0,55.4
S301183W,ST4000DM000,12.2,20.0,0,0.0,0,0,100.0,59.8
PL1331LAGT9PXH,HGST HMS5C4040ALE640,19.7,29.0,0,0.0,0,0,100.0,52.3
Z300GZDN,ST4000DM000,32.0,29.0,0,0.0,0,0,95.0,38.0
Z304HSGT,ST4000DM000,1.8,24.0,0,0.0,0,0,100.0,60.0
Z3041CZP,ST4000DM000,7.1,26.0,0,0.0,0,0,100.0,60.0
Z3029BGJ,ST4000DM000,11.7,23.0,0,0.0,0,0,100.0,60.0
Z300WY34,ST4000DM000,25.0,24.0,0,0.0,0,0,95.0,44.6
S301131V,ST4000DM000,11.8,21.0,0,0.0,0,0,100.0,60.0
S300X8TB,ST4000DM000,16.6,26.0,0,0.0,0,0,100.0,55.4
PL1331LAGRTJ2H,HGST HMS5C4040ALE640,22.2,25.0,0,0.0,0,0,100.0,49.8
JK1101B9JN4GVU,Hitachi HDS722020ALA330,57.3,28.0,1,0.0,0,0,85.0,12.5
Z30231KQ,ST4000DM000,14.5,32.0,0,0.0,0,0,100.0,57.5
Z304HT36,ST4000DM000,4.5,23.0,0,0.0,0,0,100.0,60.0
Z30149AZ,ST4000DM000,23.2,33.0,0,0.0,0,0,100.0,48.8
S300YSCZ,ST4000DM000,7.2,23.0,0,0.0,0,0,100.0,60.0
Z302SYNS,ST4000DM000,8.0,32.0,0,0.0,0,0,100.0,60.0
PL2331LAGMXBBJ,HGST HMS5C4040BLE640,21.4,26.0,0,0.0,0,0,100.0,50.6
Z304LAZE,ST4000DM000,5.8,22.0,0,0.0,0,0,100.0,60.0
PL2331LAGPW4GJ,HGST HMS5C4040ALE640,22.3,34.0,0,0.0,0,0,100.0,49.7
PL1331LAH24NNH,HGST HMS5C4040BLE640,0.5,27.0,0,0.0,0,0,100.0,60.0
PL1311LAG24M1A,Hitachi HDS5C4040ALE630,38.1,29.0,0,0.0,0,0,90.0,30.5
MJ1311YNG337ZA,Hitachi HDS5C3030ALA630,53.2,25.0,0,0.0,0,0,90.0,16.9
Z305B6P7,ST4000DM000,0.9,28.0,0,0.0,0,0,100.0,60.0
W300GV3N,ST4000DM000,26.0,20.0,0,0.0,0,0,95.0,43.7
PL2331LAGN1H8J,HGST HMS5C4040BLE640,17.5,25.0,0,0.0,0,0,100.0,54.5
PL1331LAGRGDWH,HGST HMS5C4040ALE640,22.4,28.0,0,0.0,0,0,100.0,49.6
Z4D07KR4,ST6000DX000,10.7,26.0,0,0.0,0,0,100.0,60.0
PL2311LAG1R78C,Hitachi HDS5C4040ALE630,38.7,25.0,0,0.0,0,0,90.0,30.0
Z304KC24,ST4000DM000,6.3,27.0,0,0.0,0,0,100.0,60.0
JK11A8B9J7G1UF,Hitachi HDS722020ALA330,61.8,25.0,0,0.0,0,0,80.0,8.2
W3006MY6,ST4000DM000,32.0,21.0,0,0.0,0,0,95.0,38.0
S300Z7S2,ST4000DM000,10.8,33.0,0,0.0,0,0,100.0,60.0
Z300JDXJ,ST4000DM000,31.7,22.0,0,0.0,0,0,95.0,38.3
Z300P8VK,ST4000DM000,30.3,32.0,0,0.0,0,0,95.0,39.6
PL2331LAGMSGUJ,HGST HMS5C4040BLE640,20.6,27.0,0,0.0,0,0,100.0,51.4
JK1101B9JRLARF,Hitachi HDS722020ALA330,57.5,35.0,0,0.0,0,0,90.0,13.1
PL2331LAH477XJ,HGST HMS5C4040BLE640,0.7,26.0,0,0.0,0,0,100.0,60.0
Z3015PA0,ST4000DM000,25.8,24.0,0,0.0,0,0,95.0,43.9
Z304KR0L,ST4000DM000,6.6,27.0,0,0.0,0,0,100.0,60.0
PL1311LAG3B5SH,Hitachi HDS5C4040ALE630,37.7,24.0,0,0.0,0,0,90.0,30.9
PL1331LAGTSDYH,HGST HMS5C4040ALE640,16.7,28.0,0,0.0,0,0,100.0,55.3
PL1311LAG25YBA,Hitachi HDS5C4040ALE630,37.8,27.0,0,0.0,0,0,90.0,30.8
PL1311LAG3AA9H,Hitachi HDS5C4040ALE630,37.3,23.0,0,0.0,0,0,90.0,31.2
Z300PM3F,ST4000DM000,30.2,33.0,0,0.0,0,0,95.0,39.7
PL1331LAGSAZ9H,HGST HMS5C4040ALE640,17.6,25.0,0,0.0,0,0,100.0,54.4
Z305DHC9,ST4000DM000,2.2,28.0,0,0.0,0,0,100.0,60.0
PL2331LAGULH8J,HGST HMS5C4040ALE640,15.1,31.0,0,0.0,0,0,100.0,56.9
Z3024W08,ST4000DM000,17.9,21.0,0,0.0,0,0,100.0,54.1
MJ1311YNG2VX7A,Hitachi HDS5C3030ALA630,51.6,25.0,0,0.0,0,0,90.0,18.4
W300T00S,ST4000DM000,11.4,22.0,0,0.0,0,0,100.0,60.0
Z300GQES,ST4000DM000,29.7,20.0,0,0.0,0,0,95.0,40.2
S30116PD,ST4000DM000,11.8,36.0,0,0.0,0,0,100.0,60.0
S300Z46V,ST4000DM000,7.4,24.0,0,0.0,0,0,100.0,60.0
PL2311LAG1LEKC,Hitachi HDS5C4040ALE630,35.4,22.0,0,0.0,0,0,95.0,34.8
Z3041KPQ,ST4000DM000,2.1,30.0,0,0.0,0,0,100.0,60.0
Z305B6XG,ST4000DM000,2.6,23.0,0,0.0,0,0,100.0,60.0
S300X90C,ST4000DM000,15.8,37.0,0,0.0,0,0,100.0,56.2
PL1331LAGRL8XH,HGST HMS5C4040ALE640,22.1,27.0,0,0.0,0,0,100.0,49.9
Z3015CDH,ST4000DM000,27.6,25.0,0,0.0,0,0,95.0,42.2
Z304K3X3,ST4000DM000,4.8,21.0,0,0.0,0,0,100.0,60.0
PL1331LAGTP4RH,HGST HMS5C4040ALE640,19.6,36.0,0,0.0,0,0,100.0,52.4
PL1331LAGRS0EH,HGST HMS5C4040ALE640,18.9,22.0,0,0.0,0,0,100.0,53.1
Z300ZTSS,ST4000DM000,26.7,25.0,0,0.0,0,0,95.0,43.0
Z302593Z,ST4000DM000,14.4,27.0,0,0.0,0,0,100.0,57.6
Z3059D52,ST4000DM000,1.0,28.0,0,0.0,0,0,100.0,60.0
Z304J9FJ,ST4000DM000,6.1,30.0,0,0.0,0,0,100.0,60.0
Z3024PGJ,ST4000DM000,17.3,35.0,0,0.0,0,0,100.0,54.7
PL1331LAGSNWXH,HGST HMS5C4040ALE640,19.9,26.0,0,0.0,0,0,100.0,52.1
PL1331LAGM359H,HGST HMS5C4040BLE640,21.3,27.0,0,0.0,0,0,100.0,50.7
Z3015EEH,ST4000DM000,27.9,29.0,0,0.0,0,0,95.0,41.9
JK11A8B9GPAULF,Hitachi HDS722020ALA330,61.4,43.0,0,0.0,0,0,75.0,8.0
Z303XYEF,ST4000DM000,4.6,18.0,0,0.0,0,0,100.0,60.0
WD-WMC4N0D9D70Y,WDC WD30EFRX,10.2,22.0,0,0.0,0,0,100.0,60.0
PL1331LAGS1J0H,HGST HMS5C4040ALE640,19.6,34.0,0,0.0,0,0,100.0,52.4
Z300XDKN,ST4000DM000,27.8,27.0,0,0.0,0,0,95.0,42.0
Z305HJZM,ST4000DM000,1.8,36.0,0,0.0,0,0,100.0,60.0
Z302A11F,ST4000DM000,12.8,27.0,0,0.0,0,0,100.0,59.2
PL1331LAGR6PEH,HGST HMS5C4040ALE640,22.1,26.0,0,0.0,0,0,100.0,49.9
PL1331LAGTPYDH,HGST HMS5C4040ALE640,18.2,30.0,0,0.0,0,0,100.0,53.8
PL2331LAGU8R4J,HGST HMS5C4040ALE640,15.4,21.0,0,0.0,0,0,100.0,56.6
PL1331LAGTWDKH,HGST HMS5C4040ALE640,18.3,26.0,0,0.0,0,0,100.0,53.7
Z300WF3B,ST4000DM000,23.6,29.0,0,0.0,0,0,100.0,48.4
Z305APYX,ST4000DM000,0.8,33.0,0,0.0,0,0,100.0,60.0
JK11A4B8HX802W,Hitachi HDS722020ALA330,61.0,40.0,0,0.0,0,0,80.0,8.8
Z4D04BH8,ST6000DX000,12.7,30.0,0,0.0,0,0,100.0,59.3
Z301CRF9,ST4000DM000,11.1,21.0,0,0.0,0,0,100.0,60.0
Z3051Z65,ST4000DM000,4.4,29.0,0,0.0,0,0,100.0,60.0
W3008ZKJ,ST4000DM000,33.8,25.0,0,0.0,0,0,95.0,36.3
S300Z7EW,ST4000DM000,9.3,37.0,0,0.0,0,0,100.0,60.0
Z3025KPC,ST4000DM000,14.7,26.0,0,0.0,0,0,100.0,57.3
JK1171YAK1XBEN,Hitachi HDS722020ALA330,68.5,32.0,0,0.0,0,0,80.0,2.8
S300Z4TV,ST4000DM000,8.9,28.0,0,0.0,0,0,100.0,60.0
JK11A8B9J9345F,Hitachi HDS722020ALA330,58.2,30.0,0,0.0,0,0,90.0,12.4
Z4D08ENC,ST6000DX000,9.1,34.0,0,0.0,0,0,100.0,60.0
Z300ZV5N,ST4000DM000,26.8,32.0,0,0.0,0,0,95.0,42.9
9QM04GKZ,ST3500320AS,43.1,25.0,2,0.0,0,0,85.0,24.6
S300Z5NS,ST4000DM000,10.3,31.0,0,0.0,0,0,100.0,60.0
PL1331LAGSBDUH,HGST HMS5C4040ALE640,21.1,33.0,0,0.0,0,0,100.0,50.9
Z302BV6W,ST4000DM000,6.0,28.0,0,0.0,0,0,100.0,60.0
PL2331LAGSU11J,HGST HMS5C4040ALE640,20.5,27.0,0,0.0,0,0,100.0,51.5
PL2331LAGUM4EJ,HGST HMS5C4040ALE640,18.2,34.0,0,0.0,0,0,100.0,53.8
Z30571G2,ST4000DM000,2.8,30.0,0,0.0,0,0,100.0,60.0
PL2331LAH3X7GJ,HGST HMS5C4040BLE640,0.8,26.0,0,0.0,0,0,100.0,60.0
6VDHZA4H,ST9320325AS,26.4,35.0,0,0.0,0,0,95.0,43.3
Z302DK6Y,ST4000DM000,13.7,27.0,0,0.0,0,0,100.0,58.3
WD-WX61E14UT904,WDC WD5000LPVX,21.5,40.0,0,0.0,0,0,100.0,50.5
PL1331LAGSMB9H,HGST HMS5C4040ALE640,19.8,34.0,0,0.0,0,0,100.0,52.2
PL1331LAGSJ33H,HGST HMS5C4040ALE640,17.8,34.0,0,0.0,0,0,100.0,54.2
JK1101B9GEJ9WF,Hitachi HDS722020ALA330,63.0,28.0,0,0.0,0,0,80.0,7.2
MJ0351YNG9XMJA,Hitachi HDS5C3030ALA630,39.6,24.0,0,0.0,0,0,90.0,29.2
PL2331LAGMDXMJ,HGST HMS5C4040BLE640,21.6,28.0,0,0.0,0,0,100.0,50.4
Z3025PF4,ST4000DM000,18.4,26.0,0,0.0,0,0,100.0,53.6
PL1331LAGLZ74H,HGST HMS5C4040BLE640,24.9,28.0,0,0.0,0,0,95.0,44.7
MJ1311YNG5MY8A,Hitachi HDS5C3030ALA630,48.3,28.0,0,0.0,0,0,90.0,21.3
S300Z675,ST4000DM000,7.9,18.0,0,0.0,0,0,100.0,60.0
PL1331LAGSAJ1H,HGST HMS5C4040ALE640,21.2,33.0,0,0.0,0,0,100.0,50.8
W300KLBB,ST4000DM000,29.5,23.0,0,0.0,0,0,95.0,40.4
MJ1311YNG623HA,Hitachi HDS5C3030ALA630,47.3,36.0,0,0.0,0,0,90.0,22.2
PL2331LAGMB81J,HGST HMS5C4040BLE640,22.3,24.0,0,0.0,0,0,100.0,49.7
Z305B6LL,ST4000DM000,1.1,27.0,0,0.0,0,0,100.0,60.0
S300739N,ST4000DM000,22.4,25.0,0,0.0,0,0,100.0,49.6
Z300GPEB,ST4000DM000,29.8,25.0,0,0.0,0,0,95.0,40.1
Z302SY1F,ST4000DM000,6.9,34.0,0,0.0,0,0,100.0,60.0
PL1321LAGABJEH,Hitachi HDS5C4040ALE630,31.8,27.0,0,0.0,0,0,95.0,38.2
Z4D09347,ST6000DX000,9.2,34.0,0,0.0,0,0,100.0,60.0
PL1311LAG3DMJH,Hitachi HDS5C4040ALE630,33.6,23.0,0,0.0,0,0,95.0,36.5
Z3025ZSB,ST4000DM000,14.4,21.0,0,0.0,0,0,100.0,57.6
Z302SYP1,ST4000DM000,8.0,31.0,0,0.0,0,0,100.0,60.0
PL1331LAGRZDRH,HGST HMS5C4040ALE640,18.6,26.0,0,0.0,0,0,100.0,53.4
S300Z4NX,ST4000DM000,4.5,35.0,0,0.0,0,0,100.0,60.0
JK1105B8GE193X,Hitachi HDS722020ALA330,65.7,27.0,0,0.0,0,0,80.0,5.0
W30083VG,ST4000DM000,11.7,26.0,0,0.0,0,0,100.0,60.0
PL2331LAGJ6HPJ,HGST HMS5C4040BLE640,23.9,33.0,0,0.0,0,0,100.0,48.1
PL2311LAG1TWJC,Hitachi HDS5C4040ALE630,35.0,25.0,0,0.0,0,0,95.0,35.1
W300HK1K,ST4000DM000,30.0,37.0,0,0.0,0,0,95.0,39.9
PL1331LAGSE6YH,HGST HMS5C4040ALE640,21.5,27.0,0,0.0,0,0,100.0,50.5
S300YTAS,ST4000DM000,10.0,30.0,0,0.0,0,0,100.0,60.0
Z300TSDJ,ST4000DM000,23.7,27.0,0,0.0,0,0,100.0,48.3
Z302AKAQ,ST4000DM000,9.6,25.0,0,0.0,0,0,100.0,60.0
MK0331YHGLGTWA,Hitachi HDS723030ALA640,51.5,27.0,0,0.0,0,0,90.0,18.4
JK11A8B9J3M1RF,Hitachi HDS722020ALA330,60.7,28.0,0,0.0,0,0,80.0,9.0
Z300WKSQ,ST4000DM000,28.4,27.0,0,0.0,0,0,95.0,41.4
S300Z4SB,ST4000DM000,7.3,38.0,0,0.0,0,0,100.0,60.0
MJ1311YNG7JZ9A,Hitachi HDS5C3030ALA630,48.4,29.0,0,0.0,0,0,90.0,21.2
S301GR4M,ST4000DM000,3.7,36.0,0,0.0,0,0,100.0,60.0
PL1331LAGTMJ9H,HGST HMS5C4040ALE640,18.9,35.0,0,0.0,0,0,100.0,53.1
WD-WXB1AA3W2572,WDC WD3200BEKX,20.3,27.0,0,0.0,0,0,100.0,51.7
PL2331LAGMW9WJ,HGST HMS5C4040BLE640,19.6,26.0,0,0.0,0,0,100.0,52.4
Z304C776,ST4000DM000,5.1,25.0,0,0.0,0,0,100.0,60.0
Z1Z0432J,ST4000DX000,32.0,35.0,0,0.0,0,0,95.0,38.0
Z3025LXD,ST4000DM000,16.6,30.0,0,0.0,0,0,100.0,55.4
PL2331LAGMX3AJ,HGST HMS5C4040BLE640,20.3,29.0,0,0.0,0,0,100.0,51.7
Z305E1LE,ST4000DM000,1.0,32.0,0,0.0,0,0,100.0,60.0
Z3029A9S,ST4000DM000,11.8,21.0,0,0.0,0,0,100.0,60.0
PL2331LAGMXMAJ,HGST HMS5C4040BLE640,22.7,27.0,0,0.0,0,0,100.0,49.3
S300XQX4,ST4000DM000,12.8,22.0,0,0.0,0,0,100.0,59.2
S300Z0MD,ST4000DM000,8.5,35.0,0,0.0,0,0,100.0,60.0
Z4D09DNC,ST6000DX000,12.3,25.0,0,0.0,0,0,100.0,59.7
Z304JGCB,ST4000DM000,1.4,25.0,0,0.0,0,0,100.0,60.0
S301128A,ST4000DM000,11.5,21.0,0,0.0,0,0,100.0,60.0
JK11A8B9JPJ1RF,Hitachi HDS722020ALA330,57.4,30.0,0,0.0,0,0,90.0,13.1
Z300T8EC,ST4000DM000,29.7,33.0,0,0.0,0,0,95.0,40.2
MJ1311YNG36J6A,Hitachi HDS5C3030ALA630,53.2,27.0,0,0.0,0,0,90.0,16.9
PL1331LAGTTZ4H,HGST HMS5C4040ALE640,16.5,34.0,0,0.0,0,0,100.0,55.5
Z305B5XP,ST4000DM000,2.2,25.0,0,0.0,0,0,100.0,60.0
Z3029GCJ,ST4000DM000,14.0,17.0,0,0.0,0,0,100.0,58.0
PL1331LAGRGKXH,HGST HMS5C4040ALE640,21.8,30.0,0,0.0,0,0,100.0,50.2
Z3013ZS5,ST4000DM000,20.5,28.0,0,0.0,0,0,100.0,51.5
Z305AP9Z,ST4000DM000,3.9,23.0,0,0.0,0,0,100.0,60.0
MJ1311YNG4JB4A,Hitachi HDS5C3030ALA630,56.7,27.0,0,0.0,0,0,90.0,13.8
Z302AKLE,ST4000DM000,7.4,35.0,0,0.0,0,0,100.0,60.0
Z305N3D7,ST4000DM000,1.2,25.0,0,0.0,0,0,100.0,60.0
PL1331LAGTHJKH,HGST HMS5C4040ALE640,20.3,34.0,0,0.0,0,0,100.0,51.7
Z302T8RQ,ST4000DM000,7.4,34.0,0,0.0,0,0,100.0,60.0
WD-WCC4M6EFNTHP,WDC WD20EFRX,8.0,22.0,0,0.0,0,0,100.0,60.0
Z302AKSH,ST4000DM000,11.1,21.0,0,0.0,0,0,100.0,60.0
Z303R511,ST4000DM000,3.8,33.0,0,0.0,0,0,100.0,60.0
Z3029A81,ST4000DM000,11.7,21.0,0,0.0,0,0,100.0,60.0
Z300GZEZ,ST4000DM000,30.0,23.0,0,0.0,0,0,95.0,39.9
Z302T7W7,ST4000DM000,4.2,37.0,0,0.0,0,0,100.0,60.0
PL1331LAGRZ91H,HGST HMS5C4040ALE640,18.7,24.0,0,0.0,0,0,100.0,53.3
Z304TJRT,ST4000DM000,2.3,31.0,0,0.0,0,0,100.0,60.0
Z300W5AL,ST4000DM000,29.0,31.0,0,0.0,0,0,95.0,40.9
Z305LBQ1,ST4000DM000,0.9,24.0,0,0.0,0,0,100.0,60.0
Z300MGNZ,ST4000DM000,32.5,18.0,0,0.0,0,0,95.0,37.5
W300B30Z,ST4000DM000,30.2,22.0,0,0.0,0,0,95.0,39.7
PL1331LAGSARTH,HGST HMS5C4040ALE640,16.7,30.0,0,0.0,0,0,100.0,55.3
PL1321LAGB3AGH,Hitachi HDS5C4040ALE630,34.7,29.0,0,0.0,0,0,95.0,35.4
Z305GXRV,ST4000DM000,2.1,30.0,0,0.0,0,0,100.0,60.0
PL1331LAGRN56H,HGST HMS5C4040ALE640,18.0,36.0,0,0.0,0,0,100.0,54.0
Z304KCW6,ST4000DM000,5.3,22.0,0,0.0,0,0,100.0,60.0
Z3011WA3,ST4000DM000,26.4,29.0,0,0.0,0,0,95.0,43.3
PL2331LAGM82LJ,HGST HMS5C4040BLE640,21.8,29.0,0,0.0,0,0,100.0,50.2
Z3025WEZ,ST4000DM000,18.0,30.0,0,0.0,0,0,100.0,54.0
JK11A8B9J8X05F,Hitachi HDS722020ALA330,61.6,25.0,0,0.0,0,0,80.0,8.3
Z302A033,ST4000DM000,12.3,22.0,0,0.0,0,0,100.0,59.7
JK11A8B9J39THF,Hitachi HDS722020ALA330,57.0,34.0,0,0.0,0,0,90.0,13.5
Z3002E0K,ST4000DM000,35.8,36.0,0,0.0,0,0,95.0,34.4
JK1104B8GGGBXW,Hitachi HDS722020ALA330,61.7,29.0,47,0.0,10,0,55.0,5.7
PL2331LAGJKAYJ,HGST HMS5C4040BLE640,21.6,31.0,0,0.0,0,0,100.0,50.4
PL1331LAGLXRLH,HGST HMS5C4040BLE640,21.6,24.0,0,0.0,0,0,100.0,50.4
W300D6XG,ST4000DM000,33.6,25.0,0,0.0,0,0,95.0,36.5
Z300ZK6M,ST4000DM000,22.9,34.0,0,0.0,0,0,100.0,49.1
PL1331LAGTPSNH,HGST HMS5C4040ALE640,19.5,23.0,0,0.0,0,0,100.0,52.5
PL2331LAGMKNPJ,HGST HMS5C4040BLE640,22.1,28.0,0,0.0,0,0,100.0,49.9
Z304L93A,ST4000DM000,4.6,23.0,0,0.0,0,0,100.0,60.0
Z305B6XG,ST4000DM000,3.1,25.0,0,0.0,0,0,100.0,60.0
PL2331LAGML1RJ,HGST HMS5C4040BLE640,24.9,28.0,0,0.0,0,0,95.0,44.7
JK1131YAJJR00V,Hitachi HDS722020ALA330,66.7,37.0,0,0.0,0,0,80.0,4.2
Z305C30M,ST4000DM000,2.6,24.0,0,0.0,0,0,100.0,60.0
Z4D058J3,ST6000DX000,13.4,44.0,0,0.0,0,0,95.0,55.7
WD-WMC4N1500384,WDC WD30EFRX,24.9,24.0,0,0.0,0,0,95.0,44.7
PL1321LAG3297H,Hitachi HDS5C4040ALE630,34.1,29.0,0,0.0,0,0,95.0,36.0
Z300YLVR,ST4000DM000,14.7,25.0,0,0.0,0,0,100.0,57.3
PL2331LAGMUK3J,HGST HMS5C4040BLE640,23.0,31.0,0,0.0,0,0,100.0,49.0
Z3015CCQ,ST4000DM000,27.1,25.0,0,0.0,0,0,95.0,42.7
Z301492F,ST4000DM000,23.1,27.0,0,0.0,0,0,100.0,48.9
Z302SXNN,ST4000DM000,7.4,35.0,0,0.0,0,0,100.0,60.0
PL1331LAGS58XH,HGST HMS5C4040ALE640,19.7,29.0,0,0.0,0,0,100.0,52.3
Z305KQKE,ST4000DM000,1.0,25.0,0,0.0,0,0,100.0,60.0
WD-WMC1T1843991,WDC WD30EFRX,32.5,25.0,0,0.0,0,0,95.0,37.5
Z305B6J3,ST4000DM000,1.0,31.0,0,0.0,0,0,100.0,60.0
MJ0351YNG9ZHLA,Hitachi HDS5C3030ALA630,38.0,30.0,0,0.0,0,0,90.0,30.6
Z304L8GG,ST4000DM000,4.8,25.0,0,0.0,0,0,100.0,60.0
Z305D6X6,ST4000DM000,2.0,32.0,0,0.0,0,0,100.0,60.0
MJ0351YNG9WN0A,Hitachi HDS5C3030ALA630,41.4,24.0,0,0.0,0,0,90.0,27.5
JK1101B9JP4K7R,Hitachi HDS722020ALA330,60.7,32.0,1,0.0,0,0,75.0,8.5
Z300PLWK,ST4000DM000,30.2,39.0,0,0.0,0,0,95.0,39.7
S300YQQ3,ST4000DM000,6.0,29.0,0,0.0,0,0,100.0,60.0
MJ1311YNG3G0VA,Hitachi HDS5C3030ALA630,52.2,28.0,0,0.0,0,0,90.0,17.8
S300VLDM,ST4000DM000,5.5,25.0,0,0.0,0,0,100.0,60.0
Z300PMJ5,ST4000DM000,30.1,24.0,0,0.0,0,0,95.0,39.8
PL1311LAG2DZ0H,Hitachi HDS5C4040ALE630,34.9,24.0,0,0.0,0,0,95.0,35.2
Z302526B,ST4000DM000,8.1,23.0,0,0.0,0,0,100.0,60.0
WD-WXE1E842MTRW,WDC WD5000LPVX,7.3,28.0,0,0.0,0,0,100.0,60.0
Z304HRMZ,ST4000DM000,4.8,22.0,0,0.0,0,0,100.0,60.0
Z300PLZS,ST4000DM000,26.9,37.0,0,0.0,0,0,95.0,42.8
MJ0351YNG9WU0A,Hitachi HDS5C3030ALA630,38.3,22.0,0,0.0,0,0,90.0,30.3
S300XBBM,ST4000DM000,8.7,34.0,0,0.0,0,0,100.0,60.0
Z305CTA8,ST4000DM000,1.9,23.0,0,0.0,0,0,100.0,60.0
Z30595P8,ST4000DM000,3.0,30.0,0,0.0,0,0,100.0,60.0
9VYC10JY,ST3160316AS,57.2,27.0,0,0.0,0,0,90.0,13.3
Z300VTPA,ST4000DM000,27.5,35.0,0,0.0,0,0,95.0,42.3
Z302FDTW,ST4000DM000,11.0,17.0,0,0.0,0,0,100.0,60.0
S300Z5MS,ST4000DM000,7.7,23.0,0,0.0,0,0,100.0,60.0
PL1331LAGSBTAH,HGST HMS5C4040ALE640,19.6,32.0,0,0.0,0,0,100.0,52.4
PL1321LAGAT96H,Hitachi HDS5C4040ALE630,31.6,31.0,0,0.0,0,0,95.0,38.4
PL2331LAGUJPEJ,HGST HMS5C4040ALE640,15.3,27.0,0,0.0,0,0,100.0,56.7
PL2331LAGRJ97J,HGST HMS5C4040ALE640,22.6,27.0,0,0.0,0,0,100.0,49.4
Z305GWWH,ST4000DM000,1.9,33.0,0,0.0,0,0,100.0,60.0
S300Z6KN,ST4000DM000,6.0,36.0,0,0.0,0,0,100.0,60.0
PL1331LAGTVSTH,HGST HMS5C4040ALE640,18.6,25.0,0,0.0,0,0,100.0,53.4
Z304JJDE,ST4000DM000,5.7,28.0,0,0.0,0,0,100.0,60.0
PL1331LAGM1YLH,HGST HMS5C4040BLE640,19.6,35.0,0,0.0,0,0,100.0,52.4
JK11A8B9J3ZSDF,Hitachi HDS722020ALA330,63.1,27.0,0,0.0,0,0,80.0,7.1
Z304JLCZ,ST4000DM000,4.4,23.0,0,0.0,0,0,100.0,60.0
Z4D03FZ4,ST6000DX000,9.3,28.0,0,0.0,0,0,100.0,60.0
S300WD1K,ST4000DM000,8.8,36.0,0,0.0,0,0,100.0,60.0
Z305ELPF,ST4000DM000,2.1,30.0,0,0.0,0,0,100.0,60.0
Z4D0AWFH,ST6000DX000,12.4,28.0,0,0.0,0,0,100.0,59.6
PL1331LAGRR7SH,HGST HMS5C4040ALE640,18.6,30.0,0,0.0,0,0,100.0,53.4
Z3029ZPM,ST4000DM000,15.1,20.0,0,0.0,0,0,100.0,56.9
Z300HQ0D,ST4000DM000,29.0,28.0,0,0.0,0,0,95.0,40.9
Z300VJ5G,ST4000DM000,24.0,38.0,0,0.0,0,0,100.0,48.0
PL1331LAGRZ60H,HGST HMS5C4040ALE640,22.7,38.0,0,0.0,0,0,100.0,49.3
Z30259G1,ST4000DM000,15.6,22.0,0,0.0,0,0,100.0,56.4
MK0331YHGS4Z5A,Hitachi HDS723030ALA640,47.0,28.0,0,0.0,0,0,90.0,22.5
PL1331LAGM1KGH,HGST HMS5C4040BLE640,24.6,40.0,0,0.0,0,0,95.0,45.0
PL2331LAGMEDKJ,HGST HMS5C4040BLE640,23.3,29.0,0,0.0,0,0,100.0,48.7
Z304LAN9,ST4000DM000,4.8,24.0,0,0.0,0,0,100.0,60.0
MJ1323YNG1K06C,Hitachi HDS5C3030ALA630,52.4,30.0,0,0.0,0,0,90.0,17.6
S301NH6Q,ST4000DM000,5.1,23.0,0,0.0,0,0,100.0,60.0
MK0331YHGT7NUA,Hitachi HDS723030ALA640,48.1,40.0,0,0.0,0,0,90.0,21.5
Z3015GXC,ST4000DM000,24.3,22.0,0,0.0,0,0,95.0,45.3
Z305D6WB,ST4000DM000,2.7,28.0,0,0.0,0,0,100.0,60.0
S3006Y8J,ST4000DM000,21.4,25.0,0,0.0,0,0,100.0,50.6
PL2331LAGN182J,HGST HMS5C4040BLE640,19.0,26.0,0,0.0,0,0,100.0,53.0
Z304L9BJ,ST4000DM000,4.5,24.0,0,0.0,0,0,100.0,60.0
MJ0351YNG9ZNTA,Hitachi HDS5C3030ALA630,38.5,31.0,1,0.0,0,0,85.0,28.5
Z302SW4G,ST4000DM000,4.3,37.0,0,0.0,0,0,100.0,60.0
MJ0351YNG9T00A,Hitachi HDS5C3030ALA630,37.4,26.0,0,0.0,0,0,90.0,31.1
S300Z7J3,ST4000DM000,7.5,19.0,0,0.0,0,0,100.0,60.0
Z303ZYFD,ST4000DM000,7.1,21.0,0,0.0,0,0,100.0,60.0
Z302FD9F,ST4000DM000,8.9,22.0,0,0.0,0,0,100.0,60.0
W300BCA9,ST4000DM000,27.5,30.0,0,0.0,0,0,95.0,42.3
PL1331LAGT41NH,HGST HMS5C4040ALE640,18.0,22.0,0,0.0,0,0,100.0,54.0
Z300XE9A,ST4000DM000,24.5,24.0,0,0.0,0,0,95.0,45.1
S300Z68W,ST4000DM000,7.5,27.0,0,0.0,0,0,100.0,60.0
